in s,C1 in V
3.91640E-06,1.6986E-01
3.91680E-06,1.6986E-01
3.91720E-06,1.6889E-01
3.91760E-06,1.6400E-01
3.91800E-06,1.6889E-01
3.91840E-06,1.6596E-01
3.91880E-06,1.6791E-01
3.91920E-06,1.6791E-01
3.91960E-06,1.6889E-01
3.92000E-06,1.6889E-01
3.92040E-06,1.6693E-01
3.92080E-06,1.6889E-01
3.92120E-06,1.6889E-01
3.92160E-06,1.6986E-01
3.92200E-06,1.6791E-01
3.92240E-06,1.6986E-01
3.92280E-06,1.6986E-01
3.92320E-06,1.6889E-01
3.92360E-06,1.6693E-01
3.92400E-06,1.6791E-01
3.92440E-06,1.6791E-01
3.92480E-06,1.6596E-01
3.92520E-06,1.6889E-01
3.92560E-06,1.7182E-01
3.92600E-06,1.6791E-01
3.92640E-06,1.7182E-01
3.92680E-06,1.6596E-01
3.92720E-06,1.7084E-01
3.92760E-06,1.6791E-01
3.92800E-06,1.6889E-01
3.92840E-06,1.6986E-01
3.92880E-06,1.6986E-01
3.92920E-06,1.6889E-01
3.92960E-06,1.6693E-01
3.93000E-06,1.6693E-01
3.93040E-06,1.6596E-01
3.93080E-06,1.6889E-01
3.93120E-06,1.6986E-01
3.93160E-06,1.6596E-01
3.93200E-06,1.6791E-01
3.93240E-06,1.6791E-01
3.93280E-06,1.6986E-01
3.93320E-06,1.6791E-01
3.93360E-06,1.6693E-01
3.93400E-06,1.6693E-01
3.93440E-06,1.6889E-01
3.93480E-06,1.6498E-01
3.93520E-06,1.6889E-01
3.93560E-06,1.6889E-01
3.93600E-06,1.6986E-01
3.93640E-06,1.6693E-01
3.93680E-06,1.6889E-01
3.93720E-06,1.6889E-01
3.93760E-06,1.6791E-01
3.93800E-06,1.7182E-01
3.93840E-06,1.6986E-01
3.93880E-06,1.7084E-01
3.93920E-06,1.7084E-01
3.93960E-06,1.6889E-01
3.94000E-06,1.7084E-01
3.94040E-06,1.6596E-01
3.94080E-06,1.6693E-01
3.94120E-06,1.6889E-01
3.94160E-06,1.7182E-01
3.94200E-06,1.6791E-01
3.94240E-06,1.6889E-01
3.94280E-06,1.6596E-01
3.94320E-06,1.6693E-01
3.94360E-06,1.6889E-01
3.94400E-06,1.6889E-01
3.94440E-06,1.6986E-01
3.94480E-06,1.7084E-01
3.94520E-06,1.6986E-01
3.94560E-06,1.6986E-01
3.94600E-06,1.6693E-01
3.94640E-06,1.6889E-01
3.94680E-06,1.6791E-01
3.94720E-06,1.6889E-01
3.94760E-06,1.6986E-01
3.94800E-06,1.6596E-01
3.94840E-06,1.6791E-01
3.94880E-06,1.6693E-01
3.94920E-06,1.6986E-01
3.94960E-06,1.6693E-01
3.95000E-06,1.6693E-01
3.95040E-06,1.6596E-01
3.95080E-06,1.6596E-01
3.95120E-06,1.6791E-01
3.95160E-06,1.6986E-01
3.95200E-06,1.6986E-01
3.95240E-06,1.6986E-01
3.95280E-06,1.6889E-01
3.95320E-06,1.6986E-01
3.95360E-06,1.6693E-01
3.95400E-06,1.6889E-01
3.95440E-06,1.7182E-01
3.95480E-06,1.6986E-01
3.95520E-06,1.6986E-01
3.95560E-06,1.6889E-01
3.95600E-06,1.6498E-01
3.95640E-06,1.6986E-01
3.95680E-06,1.7182E-01
3.95720E-06,1.6889E-01
3.95760E-06,1.7279E-01
3.95800E-06,1.6889E-01
3.95840E-06,1.7084E-01
3.95880E-06,1.7084E-01
3.95920E-06,1.6986E-01
3.95960E-06,1.6889E-01
3.96000E-06,1.6791E-01
3.96040E-06,1.6693E-01
3.96080E-06,1.6986E-01
3.96120E-06,1.6986E-01
3.96160E-06,1.6791E-01
3.96200E-06,1.6693E-01
3.96240E-06,1.6889E-01
3.96280E-06,1.6986E-01
3.96320E-06,1.6986E-01
3.96360E-06,1.7084E-01
3.96400E-06,1.6889E-01
3.96440E-06,1.6986E-01
3.96480E-06,1.7084E-01
3.96520E-06,1.6986E-01
3.96560E-06,1.6986E-01
3.96600E-06,1.6889E-01
3.96640E-06,1.6791E-01
3.96680E-06,1.6889E-01
3.96720E-06,1.6986E-01
3.96760E-06,1.6986E-01
3.96800E-06,1.6791E-01
3.96840E-06,1.7279E-01
3.96880E-06,1.6693E-01
3.96920E-06,1.6693E-01
3.96960E-06,1.6986E-01
3.97000E-06,1.6596E-01
3.97040E-06,1.6889E-01
3.97080E-06,1.6986E-01
3.97120E-06,1.7084E-01
3.97160E-06,1.7279E-01
3.97200E-06,1.6889E-01
3.97240E-06,1.6693E-01
3.97280E-06,1.6986E-01
3.97320E-06,1.7182E-01
3.97360E-06,1.6986E-01
3.97400E-06,1.7182E-01
3.97440E-06,1.6693E-01
3.97480E-06,1.6986E-01
3.97520E-06,1.7279E-01
3.97560E-06,1.6889E-01
3.97600E-06,1.7084E-01
3.97640E-06,1.6889E-01
3.97680E-06,1.6986E-01
3.97720E-06,1.6986E-01
3.97760E-06,1.6986E-01
3.97800E-06,1.6889E-01
3.97840E-06,1.6889E-01
3.97880E-06,1.7084E-01
3.97920E-06,1.6986E-01
3.97960E-06,1.6889E-01
3.98000E-06,1.6986E-01
3.98040E-06,1.6889E-01
3.98080E-06,1.7084E-01
3.98120E-06,1.6986E-01
3.98160E-06,1.7182E-01
3.98200E-06,1.6986E-01
3.98240E-06,1.6986E-01
3.98280E-06,1.6986E-01
3.98320E-06,1.7182E-01
3.98360E-06,1.6889E-01
3.98400E-06,1.6889E-01
3.98440E-06,1.6986E-01
3.98480E-06,1.7182E-01
3.98520E-06,1.7377E-01
3.98560E-06,1.6791E-01
3.98600E-06,1.7084E-01
3.98640E-06,1.6889E-01
3.98680E-06,1.6986E-01
3.98720E-06,1.6791E-01
3.98760E-06,1.6986E-01
3.98800E-06,1.6498E-01
3.98840E-06,1.6986E-01
3.98880E-06,1.6986E-01
3.98920E-06,1.7084E-01
3.98960E-06,1.7279E-01
3.99000E-06,1.7084E-01
3.99040E-06,1.7182E-01
3.99080E-06,1.6889E-01
3.99120E-06,1.7182E-01
3.99160E-06,1.6986E-01
3.99200E-06,1.7279E-01
3.99240E-06,1.6986E-01
3.99280E-06,1.6889E-01
3.99320E-06,1.7084E-01
3.99360E-06,1.6986E-01
3.99400E-06,1.7084E-01
3.99440E-06,1.6986E-01
3.99480E-06,1.6986E-01
3.99520E-06,1.6986E-01
3.99560E-06,1.7084E-01
3.99600E-06,1.7279E-01
3.99640E-06,1.7084E-01
3.99680E-06,1.7182E-01
3.99720E-06,1.6791E-01
3.99760E-06,1.7182E-01
3.99800E-06,1.6693E-01
3.99840E-06,1.7084E-01
3.99880E-06,1.7182E-01
3.99920E-06,1.6693E-01
3.99960E-06,1.6986E-01
4.00000E-06,1.6693E-01
4.00040E-06,1.6986E-01
4.00080E-06,1.6986E-01
4.00120E-06,1.6986E-01
4.00160E-06,1.6889E-01
4.00200E-06,1.7084E-01
4.00240E-06,1.6986E-01
4.00280E-06,1.6889E-01
4.00320E-06,1.6986E-01
4.00360E-06,1.6889E-01
4.00400E-06,1.7182E-01
4.00440E-06,1.6791E-01
4.00480E-06,1.7377E-01
4.00520E-06,1.6791E-01
4.00560E-06,1.6986E-01
4.00600E-06,1.7084E-01
4.00640E-06,1.6889E-01
4.00680E-06,1.6693E-01
4.00720E-06,1.6693E-01
4.00760E-06,1.7084E-01
4.00800E-06,1.6986E-01
4.00840E-06,1.7084E-01
4.00880E-06,1.7279E-01
4.00920E-06,1.7182E-01
4.00960E-06,1.6986E-01
4.01000E-06,1.6986E-01
4.01040E-06,1.7084E-01
4.01080E-06,1.6693E-01
4.01120E-06,1.7182E-01
4.01160E-06,1.6986E-01
4.01200E-06,1.6986E-01
4.01240E-06,1.7279E-01
4.01280E-06,1.7182E-01
4.01320E-06,1.7182E-01
4.01360E-06,1.6791E-01
4.01400E-06,1.7377E-01
4.01440E-06,1.6889E-01
4.01480E-06,1.6986E-01
4.01520E-06,1.7182E-01
4.01560E-06,1.6791E-01
4.01600E-06,1.6986E-01
4.01640E-06,1.7279E-01
4.01680E-06,1.6986E-01
4.01720E-06,1.6791E-01
4.01760E-06,1.7084E-01
4.01800E-06,1.6986E-01
4.01840E-06,1.6986E-01
4.01880E-06,1.6791E-01
4.01920E-06,1.6889E-01
4.01960E-06,1.6889E-01
4.02000E-06,1.6889E-01
4.02040E-06,1.6986E-01
4.02080E-06,1.7084E-01
4.02120E-06,1.6889E-01
4.02160E-06,1.7182E-01
4.02200E-06,1.7084E-01
4.02240E-06,1.7279E-01
4.02280E-06,1.7182E-01
4.02320E-06,1.7182E-01
4.02360E-06,1.6596E-01
4.02400E-06,1.7084E-01
4.02440E-06,1.6693E-01
4.02480E-06,1.7182E-01
4.02520E-06,1.6986E-01
4.02560E-06,1.6889E-01
4.02600E-06,1.6986E-01
4.02640E-06,1.7084E-01
4.02680E-06,1.6986E-01
4.02720E-06,1.7279E-01
4.02760E-06,1.7182E-01
4.02800E-06,1.7084E-01
4.02840E-06,1.6791E-01
4.02880E-06,1.7182E-01
4.02920E-06,1.7182E-01
4.02960E-06,1.6986E-01
4.03000E-06,1.7182E-01
4.03040E-06,1.6986E-01
4.03080E-06,1.7084E-01
4.03120E-06,1.7182E-01
4.03160E-06,1.7279E-01
4.03200E-06,1.7279E-01
4.03240E-06,1.7084E-01
4.03280E-06,1.7182E-01
4.03320E-06,1.7279E-01
4.03360E-06,1.7377E-01
4.03400E-06,1.6986E-01
4.03440E-06,1.7377E-01
4.03480E-06,1.7084E-01
4.03520E-06,1.7182E-01
4.03560E-06,1.7279E-01
4.03600E-06,1.6889E-01
4.03640E-06,1.6986E-01
4.03680E-06,1.7182E-01
4.03720E-06,1.6986E-01
4.03760E-06,1.7279E-01
4.03800E-06,1.6889E-01
4.03840E-06,1.6986E-01
4.03880E-06,1.6889E-01
4.03920E-06,1.6986E-01
4.03960E-06,1.7084E-01
4.04000E-06,1.6791E-01
4.04040E-06,1.6889E-01
4.04080E-06,1.7084E-01
4.04120E-06,1.7182E-01
4.04160E-06,1.6986E-01
4.04200E-06,1.6889E-01
4.04240E-06,1.7084E-01
4.04280E-06,1.6889E-01
4.04320E-06,1.7084E-01
4.04360E-06,1.6986E-01
4.04400E-06,1.7279E-01
4.04440E-06,1.6986E-01
4.04480E-06,1.6889E-01
4.04520E-06,1.6791E-01
4.04560E-06,1.7084E-01
4.04600E-06,1.6986E-01
4.04640E-06,1.6986E-01
4.04680E-06,1.6889E-01
4.04720E-06,1.6986E-01
4.04760E-06,1.7182E-01
4.04800E-06,1.6986E-01
4.04840E-06,1.6791E-01
4.04880E-06,1.7279E-01
4.04920E-06,1.6889E-01
4.04960E-06,1.7084E-01
4.05000E-06,1.6986E-01
4.05040E-06,1.6889E-01
4.05080E-06,1.6986E-01
4.05120E-06,1.7182E-01
4.05160E-06,1.7279E-01
4.05200E-06,1.7279E-01
4.05240E-06,1.6986E-01
4.05280E-06,1.7084E-01
4.05320E-06,1.6889E-01
4.05360E-06,1.7084E-01
4.05400E-06,1.6693E-01
4.05440E-06,1.6986E-01
4.05480E-06,1.6889E-01
4.05520E-06,1.6986E-01
4.05560E-06,1.6596E-01
4.05600E-06,1.6791E-01
4.05640E-06,1.6889E-01
4.05680E-06,1.6986E-01
4.05720E-06,1.6986E-01
4.05760E-06,1.6986E-01
4.05800E-06,1.7377E-01
4.05840E-06,1.6791E-01
4.05880E-06,1.7182E-01
4.05920E-06,1.6986E-01
4.05960E-06,1.7279E-01
4.06000E-06,1.6693E-01
4.06040E-06,1.6791E-01
4.06080E-06,1.6889E-01
4.06120E-06,1.6986E-01
4.06160E-06,1.6986E-01
4.06200E-06,1.6986E-01
4.06240E-06,1.6986E-01
4.06280E-06,1.6986E-01
4.06320E-06,1.7084E-01
4.06360E-06,1.6986E-01
4.06400E-06,1.6791E-01
4.06440E-06,1.6889E-01
4.06480E-06,1.6693E-01
4.06520E-06,1.6693E-01
4.06560E-06,1.6986E-01
4.06600E-06,1.6986E-01
4.06640E-06,1.7084E-01
4.06680E-06,1.6986E-01
4.06720E-06,1.6889E-01
4.06760E-06,1.6986E-01
4.06800E-06,1.7084E-01
4.06840E-06,1.6889E-01
4.06880E-06,1.7182E-01
4.06920E-06,1.6693E-01
4.06960E-06,1.6986E-01
4.07000E-06,1.7182E-01
4.07040E-06,1.7279E-01
4.07080E-06,1.6791E-01
4.07120E-06,1.6791E-01
4.07160E-06,1.6986E-01
4.07200E-06,1.7279E-01
4.07240E-06,1.6791E-01
4.07280E-06,1.7084E-01
4.07320E-06,1.6889E-01
4.07360E-06,1.7084E-01
4.07400E-06,1.6596E-01
4.07440E-06,1.7182E-01
4.07480E-06,1.6693E-01
4.07520E-06,1.6986E-01
4.07560E-06,1.6693E-01
4.07600E-06,1.7182E-01
4.07640E-06,1.6986E-01
4.07680E-06,1.6986E-01
4.07720E-06,1.6889E-01
4.07760E-06,1.6400E-01
4.07800E-06,1.7084E-01
4.07840E-06,1.6986E-01
4.07880E-06,1.6693E-01
4.07920E-06,1.6986E-01
4.07960E-06,1.6986E-01
4.08000E-06,1.6889E-01
4.08040E-06,1.6596E-01
4.08080E-06,1.6791E-01
4.08120E-06,1.7084E-01
4.08160E-06,1.6400E-01
4.08200E-06,1.6986E-01
4.08240E-06,1.6986E-01
4.08280E-06,1.6596E-01
4.08320E-06,1.6986E-01
4.08360E-06,1.6986E-01
4.08400E-06,1.6986E-01
4.08440E-06,1.6596E-01
4.08480E-06,1.6596E-01
4.08520E-06,1.6889E-01
4.08560E-06,1.7279E-01
4.08600E-06,1.6693E-01
4.08640E-06,1.6889E-01
4.08680E-06,1.6693E-01
4.08720E-06,1.6889E-01
4.08760E-06,1.6791E-01
4.08800E-06,1.6889E-01
4.08840E-06,1.6791E-01
4.08880E-06,1.6791E-01
4.08920E-06,1.6889E-01
4.08960E-06,1.6596E-01
4.09000E-06,1.6986E-01
4.09040E-06,1.6889E-01
4.09080E-06,1.7084E-01
4.09120E-06,1.6986E-01
4.09160E-06,1.6791E-01
4.09200E-06,1.6498E-01
4.09240E-06,1.6791E-01
4.09280E-06,1.6986E-01
4.09320E-06,1.6596E-01
4.09360E-06,1.7084E-01
4.09400E-06,1.6596E-01
4.09440E-06,1.7182E-01
4.09480E-06,1.6986E-01
4.09520E-06,1.6693E-01
4.09560E-06,1.7084E-01
4.09600E-06,1.7182E-01
4.09640E-06,1.7279E-01
4.09680E-06,1.6791E-01
4.09720E-06,1.6986E-01
4.09760E-06,1.6986E-01
4.09800E-06,1.6596E-01
4.09840E-06,1.6986E-01
4.09880E-06,1.6986E-01
4.09920E-06,1.7084E-01
4.09960E-06,1.6986E-01
4.10000E-06,1.6889E-01
4.10040E-06,1.6596E-01
4.10080E-06,1.6986E-01
4.10120E-06,1.6889E-01
4.10160E-06,1.6986E-01
4.10200E-06,1.6693E-01
4.10240E-06,1.6791E-01
4.10280E-06,1.6596E-01
4.10320E-06,1.6693E-01
4.10360E-06,1.6986E-01
4.10400E-06,1.7182E-01
4.10440E-06,1.6986E-01
4.10480E-06,1.6791E-01
4.10520E-06,1.6986E-01
4.10560E-06,1.7084E-01
4.10600E-06,1.6596E-01
4.10640E-06,1.6791E-01
4.10680E-06,1.6693E-01
4.10720E-06,1.6889E-01
4.10760E-06,1.6596E-01
4.10800E-06,1.6693E-01
4.10840E-06,1.6889E-01
4.10880E-06,1.6596E-01
4.10920E-06,1.6791E-01
4.10960E-06,1.6791E-01
4.11000E-06,1.6986E-01
4.11040E-06,1.6791E-01
4.11080E-06,1.6693E-01
4.11120E-06,1.6889E-01
4.11160E-06,1.6693E-01
4.11200E-06,1.6791E-01
4.11240E-06,1.6693E-01
4.11280E-06,1.7084E-01
4.11320E-06,1.6693E-01
4.11360E-06,1.6596E-01
4.11400E-06,1.6693E-01
4.11440E-06,1.6791E-01
4.11480E-06,1.6889E-01
4.11520E-06,1.6889E-01
4.11560E-06,1.6889E-01
4.11600E-06,1.6986E-01
4.11640E-06,1.6986E-01
4.11680E-06,1.6693E-01
4.11720E-06,1.6791E-01
4.11760E-06,1.6986E-01
4.11800E-06,1.6791E-01
4.11840E-06,1.6986E-01
4.11880E-06,1.6693E-01
4.11920E-06,1.6791E-01
4.11960E-06,1.6889E-01
4.12000E-06,1.7084E-01
4.12040E-06,1.6889E-01
4.12080E-06,1.6986E-01
4.12120E-06,1.6596E-01
4.12160E-06,1.6791E-01
4.12200E-06,1.6986E-01
4.12240E-06,1.6791E-01
4.12280E-06,1.6596E-01
4.12320E-06,1.6693E-01
4.12360E-06,1.6693E-01
4.12400E-06,1.6596E-01
4.12440E-06,1.6986E-01
4.12480E-06,1.6693E-01
4.12520E-06,1.6889E-01
4.12560E-06,1.6889E-01
4.12600E-06,1.6889E-01
4.12640E-06,1.6889E-01
4.12680E-06,1.6986E-01
4.12720E-06,1.6986E-01
4.12760E-06,1.6791E-01
4.12800E-06,1.6693E-01
4.12840E-06,1.6693E-01
4.12880E-06,1.6791E-01
4.12920E-06,1.6986E-01
4.12960E-06,1.6986E-01
4.13000E-06,1.6986E-01
4.13040E-06,1.7279E-01
4.13080E-06,1.6889E-01
4.13120E-06,1.6693E-01
4.13160E-06,1.6596E-01
4.13200E-06,1.6986E-01
4.13240E-06,1.6791E-01
4.13280E-06,1.6791E-01
4.13320E-06,1.6693E-01
4.13360E-06,1.6791E-01
4.13400E-06,1.6986E-01
4.13440E-06,1.6596E-01
4.13480E-06,1.7182E-01
4.13520E-06,1.6986E-01
4.13560E-06,1.6596E-01
4.13600E-06,1.6693E-01
4.13640E-06,1.7084E-01
4.13680E-06,1.6986E-01
4.13720E-06,1.6693E-01
4.13760E-06,1.6889E-01
4.13800E-06,1.6596E-01
4.13840E-06,1.6889E-01
4.13880E-06,1.6889E-01
4.13920E-06,1.7182E-01
4.13960E-06,1.6986E-01
4.14000E-06,1.6889E-01
4.14040E-06,1.6889E-01
4.14080E-06,1.6889E-01
4.14120E-06,1.7182E-01
4.14160E-06,1.6791E-01
4.14200E-06,1.6986E-01
4.14240E-06,1.6693E-01
4.14280E-06,1.6889E-01
4.14320E-06,1.6693E-01
4.14360E-06,1.6693E-01
4.14400E-06,1.6889E-01
4.14440E-06,1.6791E-01
4.14480E-06,1.6889E-01
4.14520E-06,1.6693E-01
4.14560E-06,1.6693E-01
4.14600E-06,1.6693E-01
4.14640E-06,1.6986E-01
4.14680E-06,1.6986E-01
4.14720E-06,1.6596E-01
4.14760E-06,1.6596E-01
4.14800E-06,1.6498E-01
4.14840E-06,1.7084E-01
4.14880E-06,1.6596E-01
4.14920E-06,1.6596E-01
4.14960E-06,1.6693E-01
4.15000E-06,1.6693E-01
4.15040E-06,1.6889E-01
4.15080E-06,1.6596E-01
4.15120E-06,1.6693E-01
4.15160E-06,1.6889E-01
4.15200E-06,1.6693E-01
4.15240E-06,1.6791E-01
4.15280E-06,1.6889E-01
4.15320E-06,1.6693E-01
4.15360E-06,1.6791E-01
4.15400E-06,1.6596E-01
4.15440E-06,1.6791E-01
4.15480E-06,1.6986E-01
4.15520E-06,1.6791E-01
4.15560E-06,1.6889E-01
4.15600E-06,1.6791E-01
4.15640E-06,1.6693E-01
4.15680E-06,1.6889E-01
4.15720E-06,1.6596E-01
4.15760E-06,1.6791E-01
4.15800E-06,1.6889E-01
4.15840E-06,1.6791E-01
4.15880E-06,1.6596E-01
4.15920E-06,1.6889E-01
4.15960E-06,1.7279E-01
4.16000E-06,1.6889E-01
4.16040E-06,1.6693E-01
4.16080E-06,1.6596E-01
4.16120E-06,1.6693E-01
4.16160E-06,1.6791E-01
4.16200E-06,1.6889E-01
4.16240E-06,1.6791E-01
4.16280E-06,1.6303E-01
4.16320E-06,1.6791E-01
4.16360E-06,1.6791E-01
4.16400E-06,1.6693E-01
4.16440E-06,1.6596E-01
4.16480E-06,1.6596E-01
4.16520E-06,1.6986E-01
4.16560E-06,1.6693E-01
4.16600E-06,1.6986E-01
4.16640E-06,1.6791E-01
4.16680E-06,1.6889E-01
4.16720E-06,1.6986E-01
4.16760E-06,1.7084E-01
4.16800E-06,1.6889E-01
4.16840E-06,1.6986E-01
4.16880E-06,1.6498E-01
4.16920E-06,1.6693E-01
4.16960E-06,1.6596E-01
4.17000E-06,1.6400E-01
4.17040E-06,1.6693E-01
4.17080E-06,1.6303E-01
4.17120E-06,1.6596E-01
4.17160E-06,1.7084E-01
4.17200E-06,1.6791E-01
4.17240E-06,1.6791E-01
4.17280E-06,1.6889E-01
4.17320E-06,1.6791E-01
4.17360E-06,1.6693E-01
4.17400E-06,1.6596E-01
4.17440E-06,1.6596E-01
4.17480E-06,1.6986E-01
4.17520E-06,1.6596E-01
4.17560E-06,1.6693E-01
4.17600E-06,1.6986E-01
4.17640E-06,1.6498E-01
4.17680E-06,1.6986E-01
4.17720E-06,1.6889E-01
4.17760E-06,1.7182E-01
4.17800E-06,1.6693E-01
4.17840E-06,1.6693E-01
4.17880E-06,1.6889E-01
4.17920E-06,1.6693E-01
4.17960E-06,1.7182E-01
4.18000E-06,1.6986E-01
4.18040E-06,1.6889E-01
4.18080E-06,1.6986E-01
4.18120E-06,1.6596E-01
4.18160E-06,1.6986E-01
4.18200E-06,1.6693E-01
4.18240E-06,1.6889E-01
4.18280E-06,1.6693E-01
4.18320E-06,1.6791E-01
4.18360E-06,1.6791E-01
4.18400E-06,1.6596E-01
4.18440E-06,1.6889E-01
4.18480E-06,1.6986E-01
4.18520E-06,1.6498E-01
4.18560E-06,1.6889E-01
4.18600E-06,1.6693E-01
4.18640E-06,1.6889E-01
4.18680E-06,1.6986E-01
4.18720E-06,1.6596E-01
4.18760E-06,1.6986E-01
4.18800E-06,1.6889E-01
4.18840E-06,1.6693E-01
4.18880E-06,1.6889E-01
4.18920E-06,1.6791E-01
4.18960E-06,1.6986E-01
4.19000E-06,1.6596E-01
4.19040E-06,1.7084E-01
4.19080E-06,1.6596E-01
4.19120E-06,1.6693E-01
4.19160E-06,1.6791E-01
4.19200E-06,1.6596E-01
4.19240E-06,1.6693E-01
4.19280E-06,1.6498E-01
4.19320E-06,1.6596E-01
4.19360E-06,1.6693E-01
4.19400E-06,1.6889E-01
4.19440E-06,1.6986E-01
4.19480E-06,1.6791E-01
4.19520E-06,1.6791E-01
4.19560E-06,1.6889E-01
4.19600E-06,1.6693E-01
4.19640E-06,1.6791E-01
4.19680E-06,1.6791E-01
4.19720E-06,1.6791E-01
4.19760E-06,1.6986E-01
4.19800E-06,1.6889E-01
4.19840E-06,1.6791E-01
4.19880E-06,1.6596E-01
4.19920E-06,1.6889E-01
4.19960E-06,1.6693E-01
4.20000E-06,1.6693E-01
4.20040E-06,1.6889E-01
4.20080E-06,1.6889E-01
4.20120E-06,1.6693E-01
4.20160E-06,1.6889E-01
4.20200E-06,1.6596E-01
4.20240E-06,1.6889E-01
4.20280E-06,1.6889E-01
4.20320E-06,1.6693E-01
4.20360E-06,1.6596E-01
4.20400E-06,1.6693E-01
4.20440E-06,1.6889E-01
4.20480E-06,1.6596E-01
4.20520E-06,1.6986E-01
4.20560E-06,1.6889E-01
4.20600E-06,1.6596E-01
4.20640E-06,1.6986E-01
4.20680E-06,1.6791E-01
4.20720E-06,1.6889E-01
4.20760E-06,1.6693E-01
4.20800E-06,1.6889E-01
4.20840E-06,1.6791E-01
4.20880E-06,1.6596E-01
4.20920E-06,1.6889E-01
4.20960E-06,1.6889E-01
4.21000E-06,1.6889E-01
4.21040E-06,1.6693E-01
4.21080E-06,1.6791E-01
4.21120E-06,1.6986E-01
4.21160E-06,1.6693E-01
4.21200E-06,1.6693E-01
4.21240E-06,1.6693E-01
4.21280E-06,1.6986E-01
4.21320E-06,1.7182E-01
4.21360E-06,1.6596E-01
4.21400E-06,1.6693E-01
4.21440E-06,1.6889E-01
4.21480E-06,1.6986E-01
4.21520E-06,1.6791E-01
4.21560E-06,1.6596E-01
4.21600E-06,1.6791E-01
4.21640E-06,1.6986E-01
4.21680E-06,1.6791E-01
4.21720E-06,1.7084E-01
4.21760E-06,1.7279E-01
4.21800E-06,1.6791E-01
4.21840E-06,1.6693E-01
4.21880E-06,1.6889E-01
4.21920E-06,1.6791E-01
4.21960E-06,1.6791E-01
4.22000E-06,1.6693E-01
4.22040E-06,1.6791E-01
4.22080E-06,1.7084E-01
4.22120E-06,1.6596E-01
4.22160E-06,1.6889E-01
4.22200E-06,1.6693E-01
4.22240E-06,1.6986E-01
4.22280E-06,1.6693E-01
4.22320E-06,1.6791E-01
4.22360E-06,1.6986E-01
4.22400E-06,1.6596E-01
4.22440E-06,1.6986E-01
4.22480E-06,1.6596E-01
4.22520E-06,1.6693E-01
4.22560E-06,1.6889E-01
4.22600E-06,1.6693E-01
4.22640E-06,1.6889E-01
4.22680E-06,1.6693E-01
4.22720E-06,1.6986E-01
4.22760E-06,1.6791E-01
4.22800E-06,1.6889E-01
4.22840E-06,1.6791E-01
4.22880E-06,1.6596E-01
4.22920E-06,1.6693E-01
4.22960E-06,1.6889E-01
4.23000E-06,1.6791E-01
4.23040E-06,1.6791E-01
4.23080E-06,1.6693E-01
4.23120E-06,1.6693E-01
4.23160E-06,1.6889E-01
4.23200E-06,1.6596E-01
4.23240E-06,1.6986E-01
4.23280E-06,1.6400E-01
4.23320E-06,1.6693E-01
4.23360E-06,1.6986E-01
4.23400E-06,1.6693E-01
4.23440E-06,1.6986E-01
4.23480E-06,1.6693E-01
4.23520E-06,1.6986E-01
4.23560E-06,1.6986E-01
4.23600E-06,1.6889E-01
4.23640E-06,1.6693E-01
4.23680E-06,1.6791E-01
4.23720E-06,1.7084E-01
4.23760E-06,1.6889E-01
4.23800E-06,1.6889E-01
4.23840E-06,1.6889E-01
4.23880E-06,1.6889E-01
4.23920E-06,1.6986E-01
4.23960E-06,1.6693E-01
4.24000E-06,1.6889E-01
4.24040E-06,1.7182E-01
4.24080E-06,1.6791E-01
4.24120E-06,1.6791E-01
4.24160E-06,1.6791E-01
4.24200E-06,1.6889E-01
4.24240E-06,1.6889E-01
4.24280E-06,1.6791E-01
4.24320E-06,1.6693E-01
4.24360E-06,1.6693E-01
4.24400E-06,1.6693E-01
4.24440E-06,1.6791E-01
4.24480E-06,1.6889E-01
4.24520E-06,1.6596E-01
4.24560E-06,1.6791E-01
4.24600E-06,1.6986E-01
4.24640E-06,1.6791E-01
4.24680E-06,1.6986E-01
4.24720E-06,1.6889E-01
4.24760E-06,1.6791E-01
4.24800E-06,1.6986E-01
4.24840E-06,1.6889E-01
4.24880E-06,1.6986E-01
4.24920E-06,1.7182E-01
4.24960E-06,1.6596E-01
4.25000E-06,1.6889E-01
4.25040E-06,1.6889E-01
4.25080E-06,1.6596E-01
4.25120E-06,1.6693E-01
4.25160E-06,1.6791E-01
4.25200E-06,1.6986E-01
4.25240E-06,1.6986E-01
4.25280E-06,1.7182E-01
4.25320E-06,1.6693E-01
4.25360E-06,1.6889E-01
4.25400E-06,1.6791E-01
4.25440E-06,1.6693E-01
4.25480E-06,1.6693E-01
4.25520E-06,1.6791E-01
4.25560E-06,1.6791E-01
4.25600E-06,1.6693E-01
4.25640E-06,1.6693E-01
4.25680E-06,1.6791E-01
4.25720E-06,1.6791E-01
4.25760E-06,1.6693E-01
4.25800E-06,1.6889E-01
4.25840E-06,1.6986E-01
4.25880E-06,1.6303E-01
4.25920E-06,1.7084E-01
4.25960E-06,1.6693E-01
4.26000E-06,1.7182E-01
4.26040E-06,1.6986E-01
4.26080E-06,1.6693E-01
4.26120E-06,1.6596E-01
4.26160E-06,1.6791E-01
4.26200E-06,1.6986E-01
4.26240E-06,1.6693E-01
4.26280E-06,1.6791E-01
4.26320E-06,1.6693E-01
4.26360E-06,1.7084E-01
4.26400E-06,1.6693E-01
4.26440E-06,1.6986E-01
4.26480E-06,1.7084E-01
4.26520E-06,1.6889E-01
4.26560E-06,1.7084E-01
